type,original-index,augmentation-index,gaussian_noise,blur,rotation_angle,zoom,flip_image
overripen,033,19,0,1,-29.052357071227636,4,horizontal
overripen,033,20,23,1,2.98522743081935,16,vertical
overripen,033,21,46,1,22.57926178924253,11,horizontal
overripen,033,22,15,0,26.763138264595455,6,vertical
overripen,033,23,13,1,6.914727335721352,20,horizontal
overripen,033,24,8,0,-19.013113670369137,2,both
overripen,033,25,22,1,-10.04928946373586,20,vertical
overripen,033,26,48,1,0.5008328001795022,18,horizontal
overripen,033,27,36,1,17.117744894118708,13,horizontal
overripen,033,28,28,1,-9.456449400229069,10,both
overripen,033,29,0,1,8.685528319358575,9,horizontal
overripen,033,30,21,0,26.245461820775034,4,horizontal
overripen,033,31,14,0,21.31634625383954,4,both
yellowish_green,001,0,43,1,-16.438499580274822,14,horizontal
yellowish_green,001,1,48,0,9.214737874296013,0,both
yellowish_green,001,2,37,1,-16.846042480038836,15,both
yellowish_green,001,3,0,1,29.846589812830977,7,both
yellowish_green,001,4,16,0,11.75974984173292,0,horizontal
yellowish_green,001,5,42,1,-20.755536291940608,1,vertical
yellowish_green,001,6,0,1,-26.975411448350282,1,horizontal
yellowish_green,001,7,25,0,17.935609463892753,1,vertical
yellowish_green,001,8,36,0,-4.034136399110142,10,horizontal
yellowish_green,001,9,29,1,11.57272571891184,13,vertical
yellowish_green,001,10,20,0,22.315648346912653,16,vertical
yellowish_green,001,11,1,1,-19.601159427059574,8,both
yellowish_green,001,12,17,1,20.402160011672564,17,horizontal
yellowish_green,001,13,21,0,27.57662248251043,11,both
yellowish_green,001,14,48,1,14.919306692366902,11,both
yellowish_green,001,15,39,0,23.863378825637646,15,horizontal
yellowish_green,001,16,36,1,20.322122591346165,3,horizontal
yellowish_green,001,17,2,1,21.673401262841935,2,both
yellowish_green,001,18,31,1,-13.279203233008019,19,vertical
yellowish_green,001,19,26,0,-12.051380960959982,1,both
yellowish_green,001,20,21,1,13.696441563369497,17,horizontal
yellowish_green,001,21,41,0,10.644542702035274,15,horizontal
yellowish_green,002,0,1,1,-12.485038133977227,15,vertical
yellowish_green,002,1,24,0,-19.69195436667235,2,horizontal
yellowish_green,002,2,12,1,-21.246602815208817,0,horizontal
yellowish_green,002,3,1,1,27.975231193026225,10,horizontal
yellowish_green,002,4,12,1,-21.093360649101346,20,both
yellowish_green,002,5,12,1,-14.370010819034478,3,vertical
yellowish_green,002,6,44,0,17.713172381098218,13,both
yellowish_green,002,7,26,0,-27.05318075877742,5,both
yellowish_green,002,8,20,1,15.509479018462265,12,both
yellowish_green,002,9,20,0,0.47159804616295986,6,vertical
yellowish_green,002,10,30,1,22.482321444359762,1,both
yellowish_green,002,11,3,0,26.982635990578054,15,vertical
yellowish_green,002,12,7,0,18.223698693583557,7,both
yellowish_green,002,13,49,0,10.04728929295711,9,both
yellowish_green,002,14,2,1,11.724603654333919,9,vertical
yellowish_green,002,15,36,0,25.24106822815547,4,vertical
yellowish_green,002,16,25,1,-23.48143724510576,10,horizontal
yellowish_green,002,17,14,1,27.869773615409194,20,both
yellowish_green,002,18,11,1,15.579747767451515,10,horizontal
yellowish_green,002,19,30,1,19.70398270755326,20,horizontal
yellowish_green,002,20,18,1,18.12010395548191,20,both
yellowish_green,002,21,1,1,-13.009104267164268,15,both
yellowish_green,003,0,43,1,-8.014332267877734,8,both
yellowish_green,003,1,42,0,4.086083152410048,8,horizontal
yellowish_green,003,2,20,1,24.102050048391533,11,horizontal
yellowish_green,003,3,21,0,-24.697229707053538,3,horizontal
yellowish_green,003,4,6,0,-10.396536905436157,12,horizontal
yellowish_green,003,5,20,0,2.9202809004793693,2,vertical
yellowish_green,003,6,39,0,5.448381379939214,19,vertical
yellowish_green,003,7,5,1,-1.4668802152361842,9,vertical
yellowish_green,003,8,3,0,-11.118615561757114,15,both
yellowish_green,003,9,12,1,16.415993103480965,3,horizontal
yellowish_green,003,10,20,1,-5.316141814054525,18,both
yellowish_green,003,11,15,0,11.664409901685026,19,vertical
yellowish_green,003,12,45,1,-5.677824978270618,11,horizontal
yellowish_green,003,13,39,0,-0.2846393975328354,3,both
yellowish_green,003,14,10,0,17.66714213581954,16,both
yellowish_green,003,15,45,1,25.446020020664136,13,horizontal
yellowish_green,003,16,47,1,10.28141165856394,16,vertical
yellowish_green,003,17,42,0,8.901956722465144,6,horizontal
yellowish_green,003,18,38,1,7.868306316216945,9,vertical
yellowish_green,003,19,26,1,-8.990110781071397,12,both
yellowish_green,003,20,26,0,7.4877230462259945,4,both
yellowish_green,003,21,11,1,-3.8489695636364267,16,both
yellowish_green,004,0,20,1,-19.7235216361175,2,horizontal
yellowish_green,004,1,1,0,-20.56844981140142,11,horizontal
yellowish_green,004,2,48,1,24.466432713587515,1,vertical
yellowish_green,004,3,41,1,12.646554498364715,5,vertical
yellowish_green,004,4,45,1,-26.038818521514862,20,both
yellowish_green,004,5,9,0,-18.63855025006481,3,both
yellowish_green,004,6,10,1,-19.708222663311663,4,horizontal
yellowish_green,004,7,19,1,11.733226631446499,11,horizontal
yellowish_green,004,8,23,0,29.54717143593873,2,vertical
yellowish_green,004,9,26,1,-25.555711559679967,9,horizontal
yellowish_green,004,10,49,0,-10.185868856708538,8,vertical
yellowish_green,004,11,43,1,3.28647915427684,8,horizontal
yellowish_green,004,12,35,0,-1.4993064098430011,7,both
yellowish_green,004,13,49,0,9.793517850658574,13,both
yellowish_green,004,14,22,1,10.832677187556229,16,both
yellowish_green,004,15,37,0,-2.700055064019107,7,vertical
yellowish_green,004,16,37,0,-15.841078346540183,18,vertical
yellowish_green,004,17,20,0,12.513339468458703,16,horizontal
yellowish_green,004,18,45,0,17.310261317209843,17,horizontal
yellowish_green,004,19,11,0,4.897111414063659,4,horizontal
yellowish_green,004,20,18,1,21.143879542800676,9,horizontal
yellowish_green,004,21,25,1,-1.6466672648681104,0,vertical
yellowish_green,005,0,32,1,24.916282642516478,11,horizontal
yellowish_green,005,1,28,1,-21.484925742582845,14,vertical
yellowish_green,005,2,31,1,-28.10711463317977,4,vertical
yellowish_green,005,3,16,1,3.595555762793232,20,both
yellowish_green,005,4,38,0,-0.1857727293717275,12,horizontal
yellowish_green,005,5,37,1,21.205605295701048,19,horizontal
yellowish_green,005,6,45,1,-12.078342949326554,16,horizontal
yellowish_green,005,7,26,1,-23.925813724347634,4,vertical
yellowish_green,005,8,22,0,12.900769466823483,18,both
yellowish_green,005,9,19,0,-23.88806349936967,8,vertical
yellowish_green,005,10,34,0,26.467129495693477,6,horizontal
yellowish_green,005,11,43,0,-9.179931583698611,15,horizontal
yellowish_green,005,12,20,0,-4.076101385979928,6,both
yellowish_green,005,13,21,0,-2.0280327509446785,9,both
yellowish_green,005,14,26,1,5.524379543918293,2,both
yellowish_green,005,15,29,1,11.770582299808275,9,both
yellowish_green,005,16,32,0,-7.640586754813327,0,vertical
yellowish_green,005,17,9,1,-15.592486025309213,19,horizontal
yellowish_green,005,18,34,0,-0.10724300891683924,4,horizontal
yellowish_green,005,19,27,1,2.790220235937028,20,horizontal
yellowish_green,005,20,6,0,-19.590101030781327,8,both
yellowish_green,005,21,18,1,-6.185461196477458,10,horizontal
yellowish_green,007,0,28,0,17.25177296463206,10,both
yellowish_green,007,1,23,1,-29.104263299064137,19,both
yellowish_green,007,2,46,0,5.462371327545178,12,horizontal
yellowish_green,007,3,37,1,6.858925819331439,18,horizontal
yellowish_green,007,4,36,0,-22.404477652432078,10,both
yellowish_green,007,5,12,1,26.18078156012283,7,horizontal
yellowish_green,007,6,2,0,-8.704211265898284,3,both
yellowish_green,007,7,40,0,-2.996732119131977,16,both
yellowish_green,007,8,33,0,-27.57757154432111,12,vertical
yellowish_green,007,9,45,0,25.39497986859329,10,horizontal
yellowish_green,007,10,39,1,-19.037405696972925,13,both
yellowish_green,007,11,7,0,-5.215601556806252,6,horizontal
yellowish_green,007,12,43,1,28.716164046847567,3,vertical
yellowish_green,007,13,37,1,15.111861310923622,19,vertical
yellowish_green,007,14,27,1,10.263099141837259,20,both
yellowish_green,007,15,40,1,14.565673038837033,4,horizontal
yellowish_green,007,16,6,1,1.1232285598453444,12,vertical
yellowish_green,007,17,9,1,17.556376887559097,5,horizontal
yellowish_green,007,18,20,1,23.739299254277427,8,horizontal
yellowish_green,007,19,19,0,-24.861661032277944,9,vertical
yellowish_green,007,20,9,1,24.970450344667384,14,horizontal
yellowish_green,007,21,17,1,-29.5286581527032,10,horizontal
yellowish_green,009,0,10,1,29.645784507327562,20,both
yellowish_green,009,1,1,0,-8.275625480377759,10,vertical
yellowish_green,009,2,50,1,26.456047059759648,3,horizontal
yellowish_green,009,3,12,0,-22.646633636403557,17,vertical
yellowish_green,009,4,28,0,-21.00718221941738,8,horizontal
yellowish_green,009,5,47,1,-7.863673500297587,6,vertical
yellowish_green,009,6,11,0,7.499893114193291,19,vertical
yellowish_green,009,7,50,0,-13.92405632612589,20,vertical
yellowish_green,009,8,6,0,23.479788265158305,17,vertical
yellowish_green,009,9,46,0,-25.394750934317116,12,horizontal
yellowish_green,009,10,25,1,-19.3850425064921,1,vertical
yellowish_green,009,11,8,0,-24.32075627898385,12,horizontal
yellowish_green,009,12,38,0,-19.772574090518532,15,both
yellowish_green,009,13,23,1,-12.763999613232503,12,both
yellowish_green,009,14,14,1,-29.396652662377058,12,horizontal
yellowish_green,009,15,39,1,-5.443257720752847,1,horizontal
yellowish_green,009,16,38,1,-18.548456042171882,6,vertical
yellowish_green,009,17,19,0,-26.71294032717842,16,vertical
yellowish_green,009,18,20,1,24.356856831397636,17,vertical
yellowish_green,009,19,45,0,-0.7518516612598063,6,vertical
yellowish_green,009,20,43,0,-28.568544545878108,18,vertical
yellowish_green,009,21,4,1,21.0466727266215,20,vertical
yellowish_green,010,0,38,1,-20.99083354079629,13,horizontal
yellowish_green,010,1,42,0,-23.633906375167264,6,vertical
yellowish_green,010,2,9,1,24.740257936591476,17,vertical
yellowish_green,010,3,48,0,-27.15403286430631,0,both
yellowish_green,010,4,41,0,26.475685986538323,19,both
yellowish_green,010,5,16,1,4.552520021788403,8,vertical
yellowish_green,010,6,24,1,26.64533302177017,10,horizontal
yellowish_green,010,7,49,1,-2.2280053602200276,4,both
yellowish_green,010,8,50,1,-23.88593592936182,8,vertical
yellowish_green,010,9,31,1,6.152698347853018,8,both
yellowish_green,010,10,3,0,13.77163223289346,19,both
yellowish_green,010,11,22,0,14.526937282798912,10,vertical
yellowish_green,010,12,47,0,-19.312487458424982,14,vertical
yellowish_green,010,13,41,0,-0.2544494719828059,5,both
yellowish_green,010,14,1,0,-8.730382897279988,3,vertical
yellowish_green,010,15,29,0,-26.972401135530617,13,both
yellowish_green,010,16,18,0,-23.090558683722673,11,vertical
yellowish_green,010,17,36,1,-28.245632107511593,14,both
yellowish_green,010,18,34,0,27.24133471101858,8,horizontal
yellowish_green,010,19,45,1,24.71842437706011,8,vertical
yellowish_green,010,20,17,1,-24.60429507836139,3,both
yellowish_green,010,21,10,1,9.5514372755596,2,both
yellowish_green,011,0,28,1,-21.528921545180552,12,horizontal
yellowish_green,011,1,23,1,17.76817361617217,18,both
yellowish_green,011,2,16,0,26.378939927674054,3,both
yellowish_green,011,3,19,1,9.83634194063174,2,both
yellowish_green,011,4,33,1,26.83137435977961,19,horizontal
yellowish_green,011,5,19,0,23.88417802073465,19,horizontal
yellowish_green,011,6,6,0,13.779074054137403,12,both
yellowish_green,011,7,7,0,23.23939786765863,11,vertical
yellowish_green,011,8,33,0,9.605684420901582,7,vertical
yellowish_green,011,9,46,1,-7.712735012438131,2,vertical
yellowish_green,011,10,35,1,10.814253010651548,12,horizontal
yellowish_green,011,11,44,0,16.365070054137703,6,horizontal
yellowish_green,011,12,28,1,25.689652426644997,1,vertical
yellowish_green,011,13,49,1,-10.7485090808986,14,both
yellowish_green,011,14,40,0,6.859546661625522,1,horizontal
yellowish_green,011,15,19,0,8.883297557551721,12,both
yellowish_green,011,16,3,1,6.922270241679605,5,both
yellowish_green,011,17,40,0,1.7946325817369022,3,horizontal
yellowish_green,011,18,36,1,-23.793407702273047,11,vertical
yellowish_green,011,19,44,0,4.255992952672251,3,both
yellowish_green,011,20,48,0,14.812276522649704,11,both
yellowish_green,011,21,14,0,-4.71465938785655,16,horizontal
yellowish_green,013,0,10,1,13.104906235500628,4,vertical
yellowish_green,013,1,17,0,-0.587407964884715,17,both
yellowish_green,013,2,23,1,-16.187341910098603,1,horizontal
yellowish_green,013,3,41,0,-28.27597908907348,17,vertical
yellowish_green,013,4,3,1,7.556628039574576,15,both
yellowish_green,013,5,24,1,20.122163949069517,18,both
yellowish_green,013,6,33,0,10.844379182327629,5,horizontal
yellowish_green,013,7,15,0,28.22962051120141,16,horizontal
yellowish_green,013,8,11,1,1.0944837251436859,14,both
yellowish_green,013,9,35,1,26.200662614956634,17,horizontal
yellowish_green,013,10,17,1,-14.158226480627832,6,vertical
yellowish_green,013,11,38,0,-24.26029656736957,9,both
yellowish_green,013,12,5,0,4.216417460345127,20,both
yellowish_green,013,13,48,1,17.854801987088194,6,both
yellowish_green,013,14,48,0,-26.564760043275648,10,horizontal
yellowish_green,013,15,43,1,1.5134282767138991,3,both
yellowish_green,013,16,23,1,12.916890320466884,12,both
yellowish_green,013,17,28,0,2.442008831558944,12,vertical
yellowish_green,013,18,2,1,-14.23848317261022,11,both
yellowish_green,013,19,45,0,-13.799075938565906,9,vertical
yellowish_green,013,20,20,0,-3.594155290701188,1,vertical
yellowish_green,013,21,48,0,22.86579071660946,12,both
yellowish_green,015,0,0,0,-25.321300171429982,7,both
yellowish_green,015,1,20,1,22.608747190297493,10,vertical
yellowish_green,015,2,2,0,-17.81483731494932,10,horizontal
yellowish_green,015,3,35,0,-17.78564177833704,2,vertical
yellowish_green,015,4,38,1,19.745632060644382,15,horizontal
yellowish_green,015,5,27,1,25.5399041041478,0,horizontal
yellowish_green,015,6,38,0,-19.214814545697728,2,horizontal
yellowish_green,015,7,30,0,2.0680325479976958,11,vertical
yellowish_green,015,8,27,0,22.263580751760173,4,both
yellowish_green,015,9,15,1,21.142044444064133,7,vertical
yellowish_green,015,10,24,0,27.13488894121935,3,horizontal
yellowish_green,015,11,8,1,-20.87505646828091,11,both
yellowish_green,015,12,14,1,-25.41141901070941,8,both
yellowish_green,015,13,44,0,2.3058707670612435,5,both
yellowish_green,015,14,43,0,15.481665344977941,3,horizontal
yellowish_green,015,15,18,1,-14.757584007256256,10,vertical
yellowish_green,015,16,6,1,-3.214432489698954,1,vertical
yellowish_green,015,17,40,1,-29.84803899380482,4,horizontal
yellowish_green,015,18,31,1,3.3076043555398513,19,horizontal
yellowish_green,015,19,6,0,-20.18253854731359,19,both
yellowish_green,015,20,44,1,-2.1731368716109642,7,vertical
yellowish_green,015,21,32,0,5.20360624223413,2,both
yellowish_green,016,0,17,1,11.531659354147607,11,both
yellowish_green,016,1,6,0,1.1840547765266187,4,vertical
yellowish_green,016,2,21,0,-4.19266591511245,18,both
yellowish_green,016,3,31,1,8.271025538096545,19,both
yellowish_green,016,4,39,0,11.472611161264673,13,vertical
yellowish_green,016,5,11,1,-0.2722054448061968,5,both
yellowish_green,016,6,19,0,-8.589996422211414,13,both
yellowish_green,016,7,4,0,-15.068831028471356,7,vertical
yellowish_green,016,8,12,0,18.41615131831118,10,vertical
yellowish_green,016,9,40,1,2.4139830250294594,20,horizontal
yellowish_green,016,10,12,0,13.209211353173075,12,both
yellowish_green,016,11,32,1,-6.537691145961773,10,horizontal
yellowish_green,016,12,27,1,12.989750493552393,7,both
yellowish_green,016,13,5,1,8.20658761271089,13,both
yellowish_green,016,14,47,0,-27.760574682599803,13,vertical
yellowish_green,016,15,5,1,4.09371731493777,3,horizontal
yellowish_green,016,16,43,0,2.35782722834589,8,both
yellowish_green,016,17,37,0,15.881857987369436,2,vertical
yellowish_green,016,18,1,1,-23.86308167598881,16,vertical
yellowish_green,016,19,11,1,-25.358285538067456,10,vertical
yellowish_green,016,20,18,0,19.838723524082987,0,vertical
yellowish_green,016,21,9,0,-14.005940819442442,4,horizontal
yellowish_green,017,0,31,0,21.26740561850974,0,both
yellowish_green,017,1,3,0,-19.3507007855557,1,both
yellowish_green,017,2,14,1,14.529018748429088,10,both
yellowish_green,017,3,4,0,23.502910380402675,14,both
yellowish_green,017,4,15,0,-3.1622392834819806,9,both
yellowish_green,017,5,9,0,-24.51993731452584,13,horizontal
yellowish_green,017,6,10,1,14.604751779978066,4,horizontal
yellowish_green,017,7,6,0,2.3827836887451,10,both
yellowish_green,017,8,1,1,-11.87477104819423,1,vertical
yellowish_green,017,9,2,1,-8.60835728003973,4,both
yellowish_green,017,10,14,0,-9.048089276960127,7,vertical
yellowish_green,017,11,4,1,23.696299748377335,0,horizontal
yellowish_green,017,12,2,1,0.6719410874363909,4,horizontal
yellowish_green,017,13,10,0,-2.2665710986990035,0,both
yellowish_green,017,14,23,0,2.3301575918326236,9,vertical
yellowish_green,017,15,9,0,-11.439779090948235,18,both
yellowish_green,017,16,39,0,-25.281332406185463,6,horizontal
yellowish_green,017,17,41,0,-19.982812088951775,11,vertical
yellowish_green,017,18,30,0,0.1787529953196625,7,vertical
yellowish_green,017,19,45,0,0.7067844881978509,20,horizontal
yellowish_green,017,20,19,0,-16.044304756421646,15,horizontal
yellowish_green,017,21,47,1,-14.989587084172637,18,both
yellowish_green,018,0,27,1,9.190096032396063,8,both
yellowish_green,018,1,46,0,-2.478808708051865,3,horizontal
yellowish_green,018,2,28,0,-19.393304786750086,1,vertical
yellowish_green,018,3,28,0,-12.29830653464579,1,vertical
yellowish_green,018,4,9,0,-16.720396578392837,15,horizontal
yellowish_green,018,5,48,1,6.888601668329869,16,both
yellowish_green,018,6,26,1,3.6679702357683084,7,vertical
yellowish_green,018,7,36,0,-1.7949023682326128,12,horizontal
yellowish_green,018,8,37,0,21.64007491872151,9,both
yellowish_green,018,9,27,1,10.233811527626067,6,horizontal
yellowish_green,018,10,43,0,22.483378715596118,11,both
yellowish_green,018,11,20,1,-10.881921614113864,18,vertical
yellowish_green,018,12,31,0,-3.4963001068408204,14,vertical
yellowish_green,018,13,13,1,-17.480866367694745,13,vertical
yellowish_green,018,14,20,1,24.71605975555284,15,horizontal
yellowish_green,018,15,8,1,-7.6686940303144056,17,both
yellowish_green,018,16,16,1,19.200199689867482,7,horizontal
yellowish_green,018,17,50,1,2.141161787211317,1,horizontal
yellowish_green,018,18,40,0,23.257658692614115,4,vertical
yellowish_green,018,19,7,0,-7.243240460391714,2,both
yellowish_green,018,20,1,1,29.878947626672698,4,both
yellowish_green,018,21,10,1,13.978986467216778,17,horizontal
yellowish_green,019,0,50,0,15.800948093955647,19,vertical
yellowish_green,019,1,16,0,-25.94708998946133,15,vertical
yellowish_green,019,2,4,1,-20.52146502600582,15,vertical
yellowish_green,019,3,25,1,14.871281629314424,16,both
yellowish_green,019,4,4,1,27.087607647993224,18,vertical
yellowish_green,019,5,34,0,-1.4185165876242394,17,both
yellowish_green,019,6,42,0,5.429959786570755,7,both
yellowish_green,019,7,23,0,22.421768429332417,16,vertical
yellowish_green,019,8,28,1,-26.99742248388169,20,vertical
yellowish_green,019,9,16,0,8.264054890946866,20,horizontal
yellowish_green,019,10,46,1,19.626272051907648,10,both
yellowish_green,019,11,46,1,-22.591952316031684,8,vertical
yellowish_green,019,12,33,0,-25.840546850091528,6,both
yellowish_green,019,13,23,1,12.731607944006434,20,both
yellowish_green,019,14,49,0,23.05971173609008,4,vertical
yellowish_green,019,15,38,1,-15.294474704718727,17,horizontal
yellowish_green,019,16,50,1,-2.166714496011224,14,both
yellowish_green,019,17,36,1,3.337681513855955,8,both
yellowish_green,019,18,41,1,-17.358207339554554,4,both
yellowish_green,019,19,15,1,-0.296880612323136,13,vertical
yellowish_green,019,20,47,0,-20.75618774246228,19,horizontal
yellowish_green,019,21,18,0,5.373761137931304,10,both
yellowish_green,020,0,30,1,-4.062658348081563,6,both
yellowish_green,020,1,8,1,20.41928871862099,20,both
yellowish_green,020,2,23,0,-19.687203496043427,0,both
yellowish_green,020,3,18,0,14.297185281608776,15,horizontal
yellowish_green,020,4,22,0,18.249039661144067,14,both
yellowish_green,020,5,35,1,-2.196743340951869,6,both
yellowish_green,020,6,22,0,-3.993804884674482,4,both
yellowish_green,020,7,7,0,-10.403046678874233,10,vertical
yellowish_green,020,8,4,0,26.1441210359015,6,horizontal
yellowish_green,020,9,42,1,29.355880239531764,12,horizontal
yellowish_green,020,10,43,0,19.852403837776656,19,vertical
yellowish_green,020,11,8,0,16.60188195799602,15,both
yellowish_green,020,12,37,1,-21.7723061295459,20,both
yellowish_green,020,13,22,1,28.528602425992126,20,horizontal
yellowish_green,020,14,50,0,25.287692740963166,5,horizontal
yellowish_green,020,15,47,0,-13.817852884873016,0,vertical
yellowish_green,020,16,35,0,8.724111751668474,4,vertical
yellowish_green,020,17,17,1,-14.791394579070607,11,both
yellowish_green,020,18,39,0,17.853877560031002,18,vertical
yellowish_green,020,19,16,0,-5.921077764771901,9,horizontal
yellowish_green,020,20,11,1,24.41677791205678,12,vertical
yellowish_green,020,21,27,1,9.412685169421188,12,vertical
yellowish_green,021,0,30,0,-28.032963704512802,10,horizontal
yellowish_green,021,1,9,1,15.108873447811469,11,vertical
yellowish_green,021,2,7,0,-27.391206255783647,13,horizontal
yellowish_green,021,3,15,0,9.759416132417819,18,both
yellowish_green,021,4,49,1,17.84481771873829,9,horizontal
yellowish_green,021,5,35,1,-3.4368893279997828,13,horizontal
yellowish_green,021,6,31,0,-19.268186242604123,5,both
yellowish_green,021,7,40,1,-22.75406161690786,9,vertical
yellowish_green,021,8,18,0,-24.587593867431973,4,both
yellowish_green,021,9,41,0,20.587337801178386,12,horizontal
yellowish_green,021,10,30,1,-16.883996219586923,11,horizontal
yellowish_green,021,11,36,1,-26.486723012859215,9,vertical
yellowish_green,021,12,25,1,-5.146332037707214,9,both
yellowish_green,021,13,6,0,2.973673342721632,9,both
yellowish_green,021,14,32,0,28.19517486258008,19,both
yellowish_green,021,15,3,1,-28.062097555264195,2,horizontal
yellowish_green,021,16,9,0,-23.794940022651723,15,both
yellowish_green,021,17,32,0,-17.6930031926477,12,vertical
yellowish_green,021,18,6,0,27.21168235313531,17,vertical
yellowish_green,021,19,5,1,9.40754093556253,1,both
yellowish_green,021,20,33,1,-10.079604168068702,6,both
yellowish_green,021,21,13,0,17.972565469517114,8,both
yellowish_green,023,0,43,1,-9.59287005569642,8,vertical
yellowish_green,023,1,14,1,-9.325478965093065,20,both
yellowish_green,023,2,26,1,-26.395552010487005,14,horizontal
yellowish_green,023,3,29,1,-20.15478945833568,12,horizontal
yellowish_green,023,4,0,1,-29.834791294949795,13,horizontal
yellowish_green,023,5,33,0,-22.420990455951138,15,both
yellowish_green,023,6,43,1,4.535880543631841,13,vertical
yellowish_green,023,7,33,1,-2.7592083209600773,11,horizontal
yellowish_green,023,8,40,0,-13.08412564557954,3,vertical
yellowish_green,023,9,35,0,19.788906988876796,19,horizontal
yellowish_green,023,10,7,0,-7.3563490012800905,13,vertical
yellowish_green,023,11,1,0,9.39770353708893,7,vertical
yellowish_green,023,12,46,1,15.573934976205848,18,vertical
yellowish_green,023,13,10,1,6.737040372874546,13,vertical
yellowish_green,023,14,40,0,-16.49025973109408,4,horizontal
yellowish_green,023,15,24,1,-20.6735639661864,12,vertical
yellowish_green,023,16,34,0,1.8105264371978862,12,horizontal
yellowish_green,023,17,26,1,1.7873896311955448,14,horizontal
yellowish_green,023,18,35,1,-1.672388360697763,4,vertical
yellowish_green,023,19,42,0,12.863897607137595,13,both
yellowish_green,023,20,23,1,6.7203145147176855,8,vertical
yellowish_green,023,21,48,0,8.567935422106885,0,vertical
yellowish_green,024,0,30,0,-26.521970814575727,18,horizontal
yellowish_green,024,1,36,1,-7.996239060659587,6,both
yellowish_green,024,2,24,1,16.72035781031463,11,both
yellowish_green,024,3,6,0,4.583708189993288,16,horizontal
yellowish_green,024,4,10,1,1.043542671020539,8,both
yellowish_green,024,5,17,0,-29.31983762813498,8,horizontal
yellowish_green,024,6,0,1,-14.548396301796236,9,horizontal
yellowish_green,024,7,0,1,9.146259865456578,12,both
yellowish_green,024,8,13,0,-14.699627342219465,14,horizontal
yellowish_green,024,9,33,1,-19.34368016031962,15,both
yellowish_green,024,10,8,0,14.71214630565477,15,vertical
yellowish_green,024,11,26,1,-15.390148340153365,4,horizontal
yellowish_green,024,12,13,0,-7.033663560397688,19,vertical
yellowish_green,024,13,14,0,-6.32518817394088,15,both
yellowish_green,024,14,15,1,1.3009394096072384,17,both
yellowish_green,024,15,12,0,-2.9297086664301304,16,vertical
yellowish_green,024,16,49,1,-27.13285471167882,18,horizontal
yellowish_green,024,17,15,0,13.327116911788686,16,both
yellowish_green,024,18,17,0,-5.473051829461227,1,both
yellowish_green,024,19,27,1,10.131892118486704,4,vertical
yellowish_green,024,20,12,0,18.08859353182776,0,vertical
yellowish_green,024,21,30,0,2.2173710152612216,10,horizontal
yellowish_green,025,0,12,0,-3.6079283433613263,4,horizontal
yellowish_green,025,1,41,0,10.961418419111993,19,vertical
yellowish_green,025,2,47,0,-24.714350720081924,11,both
yellowish_green,025,3,48,1,-19.47653547803928,3,horizontal
yellowish_green,025,4,47,1,18.46430389084683,19,horizontal
yellowish_green,025,5,40,0,10.330577964257195,6,both
yellowish_green,025,6,11,0,-19.576261274687774,5,vertical
yellowish_green,025,7,46,1,4.699213493057776,14,vertical
yellowish_green,025,8,10,0,-27.318186622547167,2,horizontal
yellowish_green,025,9,15,1,6.131386589625961,18,both
yellowish_green,025,10,20,1,1.822416804313555,0,horizontal
yellowish_green,025,11,27,1,-19.036926277159644,6,vertical
yellowish_green,025,12,12,1,1.1659089538632337,8,horizontal
yellowish_green,025,13,15,1,25.637680355583903,6,both
yellowish_green,025,14,44,0,-11.93776104977162,3,horizontal
yellowish_green,025,15,19,1,6.233049813848446,11,both
yellowish_green,025,16,8,0,-21.3728202349895,1,both
yellowish_green,025,17,13,1,-13.703105639343828,17,vertical
yellowish_green,025,18,29,1,25.648457898160245,9,vertical
yellowish_green,025,19,23,1,-4.875853912524679,9,both
yellowish_green,025,20,47,0,-7.376701821203287,20,both
yellowish_green,025,21,28,0,5.0396471155974325,16,horizontal
yellowish_green,026,0,1,0,-5.0674797288004,20,both
yellowish_green,026,1,13,0,-4.92725984509649,20,horizontal
yellowish_green,026,2,43,0,-27.99421799531237,5,both
yellowish_green,026,3,8,0,-23.80859351934594,16,both
yellowish_green,026,4,24,0,-7.0357415651954796,12,vertical
yellowish_green,026,5,10,1,-3.6263465873844183,9,horizontal
yellowish_green,026,6,22,0,16.21048399814898,18,vertical
yellowish_green,026,7,38,0,-22.503049909433706,13,vertical
yellowish_green,026,8,19,0,-22.07093206746393,11,both
yellowish_green,026,9,49,0,16.292348969912233,4,both
yellowish_green,026,10,32,0,-0.931718846967275,11,vertical
yellowish_green,026,11,45,1,-0.6579692919999793,12,horizontal
yellowish_green,026,12,44,1,-19.566996518214644,1,both
yellowish_green,026,13,50,0,-11.974408490331633,1,horizontal
yellowish_green,026,14,45,0,-7.5971820670591725,14,horizontal
yellowish_green,026,15,15,1,-7.869918705804736,5,vertical
yellowish_green,026,16,48,0,-15.940420540572855,3,both
yellowish_green,026,17,20,1,-15.706158180817333,12,horizontal
yellowish_green,026,18,27,1,-22.999035606378712,16,vertical
yellowish_green,026,19,39,0,8.478796553155078,14,horizontal
yellowish_green,026,20,1,0,2.9751612582107256,20,horizontal
yellowish_green,026,21,38,1,27.691733174446952,14,horizontal
yellowish_green,028,0,35,0,-23.515080524245146,6,both
yellowish_green,028,1,12,0,-27.07848051951737,2,horizontal
yellowish_green,028,2,32,1,-23.66574734292762,7,both
yellowish_green,028,3,48,0,19.685201270611245,19,vertical
