type,original-index,augmentation-index,gaussian_noise,blur,rotation_angle,zoom,flip_image
Ripe,033,3,33,1,5.3078763053759275,3,both
Ripe,033,4,45,1,-14.944330606804332,7,horizontal
Ripe,033,5,14,1,-17.185653050367062,3,both
Ripe,033,6,17,0,-21.295109229937133,9,horizontal
Ripe,033,7,10,0,21.613173472644448,12,both
Ripe,033,8,25,0,-15.267058730000521,10,horizontal
Ripe,033,9,50,0,-6.258919642483043,8,both
Ripe,034,0,20,1,-9.806632786096035,7,horizontal
Ripe,034,1,19,0,22.141914554967293,15,vertical
Ripe,034,2,28,1,-13.493565803201669,6,vertical
Ripe,034,3,22,1,28.364094690884905,15,horizontal
Ripe,034,4,17,0,-8.266931087598344,12,vertical
Ripe,034,5,43,0,8.67009709397292,14,both
Ripe,034,6,43,0,9.033000111819298,4,vertical
Ripe,034,7,21,0,-27.711191079847378,11,vertical
Ripe,034,8,38,1,15.92029891656793,20,both
Ripe,034,9,23,0,1.3977541533432998,18,horizontal
Ripe,035,0,12,1,-11.741647122557186,13,both
Ripe,035,1,31,1,25.22289764999661,19,both
Ripe,035,2,46,1,17.907719570507915,20,vertical
Ripe,035,3,48,0,-15.055545166734476,18,both
Ripe,035,4,12,0,18.05424462934746,0,horizontal
Ripe,035,5,1,1,19.484788507786938,3,vertical
Ripe,035,6,14,0,18.247012582960863,2,horizontal
Ripe,035,7,48,1,10.903695921512274,14,vertical
Ripe,035,8,35,0,-21.970426482019604,10,horizontal
Ripe,035,9,20,1,16.12322858301082,9,vertical
Ripe,036,0,42,0,-7.205105847257311,20,both
Ripe,036,1,45,0,-0.9546081055522215,7,both
Ripe,036,2,29,1,21.27771481818432,4,vertical
Ripe,036,3,40,1,-12.658061890245932,17,both
Ripe,036,4,16,0,-16.796174471248843,15,both
Ripe,036,5,5,1,-14.158556611585016,18,horizontal
Ripe,036,6,3,1,-10.356984464952564,19,horizontal
Ripe,036,7,24,0,-17.863514988198325,17,both
Ripe,036,8,20,1,0.4315074210436336,1,both
Ripe,036,9,12,1,6.443285021916566,20,horizontal
Ripe,037,0,8,1,-9.457933553795897,3,vertical
Ripe,037,1,27,1,-16.817639748761366,17,horizontal
Ripe,037,2,17,0,27.005168330268575,12,vertical
Ripe,037,3,10,1,13.67934124256584,8,horizontal
Ripe,037,4,37,0,5.975152170515727,12,vertical
Ripe,037,5,4,1,25.825422026202666,4,horizontal
Ripe,037,6,47,0,23.597203917604055,10,vertical
Ripe,037,7,5,1,-28.21141211195266,5,horizontal
Ripe,037,8,0,1,-22.304981979957024,10,horizontal
Ripe,037,9,8,1,-3.3230628694050033,16,horizontal
Ripe,038,0,41,0,27.751085601161968,15,vertical
Ripe,038,1,22,1,-20.06280849123401,6,both
Ripe,038,2,19,0,-27.812887324943436,12,horizontal
Ripe,038,3,47,1,26.121115748753752,16,both
Ripe,038,4,14,0,6.812423751082854,12,horizontal
Ripe,038,5,44,0,-8.477302285281958,11,vertical
Ripe,038,6,41,0,13.991350950130645,0,both
Ripe,038,7,20,0,11.57298885882421,9,both
Ripe,038,8,45,1,-16.13554964905915,6,horizontal
Ripe,038,9,13,1,4.513894982396536,11,vertical
Ripe,039,0,16,0,28.832720755625687,13,both
Ripe,039,1,17,1,-29.58187604271698,11,horizontal
Ripe,039,2,32,1,-13.01815976607335,0,both
Ripe,039,3,21,1,22.434951237599833,13,both
Ripe,039,4,35,0,16.827821474935106,14,horizontal
Ripe,039,5,29,1,2.6433838856736713,6,horizontal
Ripe,039,6,23,1,-14.013076517879421,12,vertical
Ripe,039,7,0,0,-13.53586145568,16,horizontal
Ripe,039,8,17,1,-15.842905753044448,15,horizontal
Ripe,039,9,18,1,-24.99780533816928,16,horizontal
Ripe,040,0,17,1,11.423030809868358,19,vertical
Ripe,040,1,42,0,-22.68517708206378,4,horizontal
Ripe,040,2,26,1,-28.506071214141016,7,both
Ripe,040,3,11,0,10.189687664314313,12,vertical
Ripe,040,4,4,1,21.45840215743503,11,both
Ripe,040,5,48,0,-27.557703402839923,18,both
Ripe,040,6,18,0,-17.33613546954409,4,both
Ripe,040,7,25,0,-2.3883949423721766,0,horizontal
Ripe,040,8,39,0,20.447538511419765,8,both
Ripe,040,9,46,0,-11.991661592163084,8,both
Ripe,041,0,20,1,-18.439144292368752,17,vertical
Ripe,041,1,42,0,-10.313195033682668,10,both
Ripe,041,2,20,0,-13.276527013786254,3,both
Ripe,041,3,38,0,4.685075188731972,1,horizontal
Ripe,041,4,37,1,17.221578755655685,3,vertical
Ripe,041,5,18,1,4.897224130557731,11,horizontal
Ripe,041,6,25,1,-26.574795863414995,9,horizontal
Ripe,041,7,41,0,-1.7447037916780168,19,vertical
Ripe,041,8,1,0,12.289310947820638,18,vertical
Ripe,041,9,12,0,2.7949179767387875,17,horizontal
Ripe,042,0,2,0,29.064915408146092,13,vertical
Ripe,042,1,49,0,-15.376490477974826,4,vertical
Ripe,042,2,0,0,-2.676818449883431,4,both
Ripe,042,3,36,0,16.570390549493688,15,horizontal
Ripe,042,4,39,1,-1.8686502758844412,0,both
Ripe,042,5,18,1,29.325295758681087,19,horizontal
Ripe,042,6,50,1,-1.9996999630156616,17,horizontal
Ripe,042,7,26,0,16.743365531158624,6,both
Ripe,042,8,35,0,5.604833941662278,4,both
Ripe,042,9,37,0,-5.660028478720019,10,vertical
Ripe,043,0,48,0,0.09047164204131874,12,horizontal
Ripe,043,1,28,0,6.80962249174658,18,vertical
Ripe,043,2,12,0,27.406216224036733,12,horizontal
Ripe,043,3,30,0,16.526332334004067,14,horizontal
Ripe,043,4,20,1,-19.617686988744488,20,vertical
Ripe,043,5,6,0,27.34643612304712,18,horizontal
Ripe,043,6,12,0,24.85466302383047,1,horizontal
Ripe,043,7,11,1,-13.696424622635124,5,horizontal
Ripe,043,8,10,0,24.06692485288974,20,both
Ripe,043,9,40,0,13.90167854107203,9,horizontal
Ripe,044,0,45,1,-27.77941390873318,9,horizontal
Ripe,044,1,41,1,-1.1520375614320173,8,vertical
Ripe,044,2,19,0,-20.77593098304118,20,vertical
Ripe,044,3,0,1,-3.687373809734261,1,horizontal
Ripe,044,4,23,0,6.877460698844004,14,both
Ripe,044,5,40,0,6.753926010615139,10,horizontal
Ripe,044,6,30,0,10.227952392787955,10,horizontal
Ripe,044,7,45,1,17.420102884836396,15,vertical
Ripe,044,8,10,0,13.257994514473317,1,vertical
Ripe,044,9,6,1,-13.03977536641046,0,both
Ripe,045,0,8,0,0.8147171910334308,12,both
Ripe,045,1,23,1,14.727333274214189,9,horizontal
Ripe,045,2,9,1,-19.238222066188662,13,both
Ripe,045,3,20,0,3.5543355557815204,9,both
Ripe,045,4,49,0,-8.328091995015889,0,both
Ripe,045,5,24,1,-1.312776605659522,13,both
Ripe,045,6,18,0,-10.012352214869075,11,both
Ripe,045,7,16,0,-26.06263590002878,12,vertical
Ripe,045,8,20,0,-7.460859142703292,11,both
Ripe,045,9,13,0,23.63012717994998,7,both
Ripe,046,0,16,1,0.769709954888139,4,vertical
Ripe,046,1,26,0,-24.578707303815367,9,horizontal
Ripe,046,2,40,0,19.878359767558322,6,both
Ripe,046,3,24,0,3.497551086657488,19,horizontal
Ripe,046,4,2,0,-8.273253862166577,17,horizontal
Ripe,046,5,36,1,-20.89534456787085,14,both
Ripe,046,6,48,0,29.850252835011673,1,vertical
Ripe,046,7,26,0,16.100258308806886,10,both
Ripe,046,8,12,1,6.718002547941595,12,both
Ripe,046,9,39,0,18.149769112463773,16,vertical
Ripe,047,0,6,0,22.587153206066127,17,vertical
Ripe,047,1,31,0,24.221596585236114,20,vertical
Ripe,047,2,18,0,-1.4928193290038365,2,horizontal
Ripe,047,3,32,1,-27.293112713155455,18,horizontal
Ripe,047,4,17,1,-22.1093593059043,5,vertical
Ripe,047,5,8,1,23.760573345037102,4,horizontal
Ripe,047,6,42,0,-11.96782820786595,11,both
Ripe,047,7,9,1,-5.125781158336991,11,vertical
Ripe,047,8,37,1,-7.7455023764662485,6,both
Ripe,047,9,45,1,24.998647322156494,10,horizontal
Ripe,048,0,26,0,5.819063294721239,4,horizontal
Ripe,048,1,27,0,-0.3374245932905886,19,vertical
Ripe,048,2,32,1,-15.471221830103048,1,both
Ripe,048,3,34,1,-24.161740123506267,7,vertical
Ripe,048,4,27,1,14.276486577292168,12,horizontal
Ripe,048,5,14,0,8.474774152056789,15,horizontal
Ripe,048,6,41,0,7.930300104099857,3,vertical
Ripe,048,7,41,0,26.812168573005465,5,vertical
Ripe,048,8,6,0,-8.690508529511408,2,horizontal
Ripe,048,9,13,0,1.9624208130821508,18,vertical
Unripe,001,0,27,0,-18.101073564322192,12,vertical
Unripe,001,1,46,1,-5.5907832357226965,20,both
Unripe,001,2,42,1,10.843831811676765,17,horizontal
Unripe,001,3,22,1,16.835306688550034,0,horizontal
Unripe,001,4,48,0,-17.433190302539963,4,vertical
Unripe,001,5,43,1,24.958345606183542,8,both
Unripe,001,6,20,1,-27.466334104043238,1,horizontal
Unripe,001,7,40,0,-3.150366698290391,11,horizontal
Unripe,001,8,1,0,-7.249562222531424,18,both
Unripe,001,9,38,0,17.911373305587745,1,horizontal
Unripe,002,0,44,1,-2.681534725459109,4,both
Unripe,002,1,33,1,-8.96576922155204,3,horizontal
Unripe,002,2,49,0,8.200665136239579,15,both
Unripe,002,3,22,0,-9.262119271429452,4,horizontal
Unripe,002,4,16,1,6.222800732522778,15,vertical
Unripe,002,5,41,1,-21.808619289342218,17,vertical
Unripe,002,6,36,0,16.24699705847499,9,both
Unripe,002,7,5,1,-19.01887575655846,20,vertical
Unripe,002,8,27,1,-24.49620153095467,14,horizontal
Unripe,002,9,35,1,-11.593436318830076,14,both
Unripe,003,0,0,0,16.382464284895953,3,both
Unripe,003,1,3,0,1.9054572162328505,6,horizontal
Unripe,003,2,47,1,13.582901724988794,10,horizontal
Unripe,003,3,26,1,-1.136724161685251,20,horizontal
Unripe,003,4,12,0,-1.692369666289025,13,both
Unripe,003,5,41,0,23.767320308833114,12,horizontal
Unripe,003,6,37,1,6.223689544711455,9,horizontal
Unripe,003,7,2,1,-22.303990523934097,9,both
Unripe,003,8,23,0,26.218914473648944,20,vertical
Unripe,003,9,16,1,-16.67877185320414,6,horizontal
Unripe,004,0,18,0,-9.117701449890195,17,vertical
Unripe,004,1,28,1,11.46661765369604,11,vertical
Unripe,004,2,44,0,15.746191333180505,2,horizontal
Unripe,004,3,49,0,-14.45969214098955,12,horizontal
Unripe,004,4,11,1,27.07418870383978,6,vertical
Unripe,004,5,17,1,-23.36575580226855,10,both
Unripe,004,6,18,0,-13.155270557138177,3,both
Unripe,004,7,50,1,24.525364781298364,4,horizontal
Unripe,004,8,41,0,-1.2085152162592152,3,horizontal
Unripe,004,9,37,0,-23.856114625272124,4,vertical
Unripe,005,0,43,1,24.621225174948265,10,vertical
Unripe,005,1,5,1,17.166692997405562,14,vertical
Unripe,005,2,43,0,18.238111007432252,6,vertical
Unripe,005,3,48,1,17.17994674021795,12,vertical
Unripe,005,4,41,0,11.121957802015501,10,vertical
Unripe,005,5,25,1,4.648623883754496,6,horizontal
Unripe,005,6,0,1,19.07533411585954,8,horizontal
Unripe,005,7,36,1,25.04175447606785,3,vertical
Unripe,005,8,16,1,-19.042372153267397,9,horizontal
Unripe,005,9,16,1,28.127973703298053,2,vertical
Unripe,006,0,49,1,-27.76082803505083,2,vertical
Unripe,006,1,16,1,-21.209900191694896,13,vertical
Unripe,006,2,46,1,1.2154341975933072,16,horizontal
Unripe,006,3,46,1,0.4518726399599906,1,horizontal
Unripe,006,4,13,1,20.013015870387733,19,horizontal
Unripe,006,5,37,0,11.965505180987847,15,vertical
Unripe,006,6,22,0,20.353547852835085,5,vertical
Unripe,006,7,34,0,5.4926247001052175,20,horizontal
Unripe,006,8,16,1,21.777277365680526,20,horizontal
Unripe,006,9,41,0,1.3376580618611555,5,both
Unripe,007,0,23,0,-27.966014810223577,8,both
Unripe,007,1,43,0,1.4674897377402942,7,vertical
Unripe,007,2,3,0,24.591547676344774,10,both
Unripe,007,3,42,1,-24.912849213541676,10,horizontal
Unripe,007,4,37,0,-20.304275028131613,18,horizontal
Unripe,007,5,2,1,-21.53275062635434,16,vertical
Unripe,007,6,3,1,-22.388553048828612,15,both
Unripe,007,7,47,0,-21.275280426285725,14,both
Unripe,007,8,19,1,-9.563381979104879,15,horizontal
Unripe,007,9,29,0,14.541594696316274,11,vertical
Unripe,008,0,10,1,22.82475090140958,2,both
Unripe,008,1,3,0,-28.425329574796308,14,vertical
Unripe,008,2,25,0,-25.606405586956086,20,horizontal
Unripe,008,3,13,1,6.492014515801557,6,horizontal
Unripe,008,4,31,0,-26.71549588297898,9,horizontal
Unripe,008,5,27,1,14.244968469463721,4,vertical
Unripe,008,6,40,0,2.6950911919018594,13,horizontal
Unripe,008,7,30,0,-23.433716841539265,13,both
Unripe,008,8,47,0,22.459358666118177,1,horizontal
Unripe,008,9,33,1,-6.761241292241596,9,vertical
Unripe,009,0,36,1,11.262498959228317,15,horizontal
Unripe,009,1,49,1,17.72125405301557,12,vertical
Unripe,009,2,3,1,17.569969502175354,14,vertical
Unripe,009,3,15,1,19.97855028001647,0,horizontal
Unripe,009,4,45,0,16.314459690551416,5,vertical
Unripe,009,5,50,0,-4.996522914832816,17,vertical
Unripe,009,6,47,1,24.194953036726332,7,vertical
Unripe,009,7,0,1,11.220778951107157,6,horizontal
Unripe,009,8,46,0,-19.266343713887387,17,horizontal
Unripe,009,9,13,1,5.674361171964456,19,vertical
Unripe,010,0,28,1,26.003555267801843,11,horizontal
Unripe,010,1,4,1,26.36246305691222,5,both
Unripe,010,2,30,1,16.625195763273076,3,vertical
Unripe,010,3,49,0,15.51393323828053,15,horizontal
Unripe,010,4,40,1,7.203236379274685,19,both
Unripe,010,5,12,1,-14.10972353902478,13,both
Unripe,010,6,2,1,0.3495730574762277,1,horizontal
Unripe,010,7,23,0,19.765836705244276,10,vertical
Unripe,010,8,50,1,-10.293835278933447,18,vertical
Unripe,010,9,16,1,12.475248138112121,14,vertical
Unripe,011,0,24,0,0.06870758839202651,10,vertical
Unripe,011,1,3,0,29.240657220694125,17,both
Unripe,011,2,31,1,27.900766889674735,2,vertical
Unripe,011,3,22,0,9.541260006142132,20,horizontal
Unripe,011,4,5,1,4.756065278559312,12,vertical
Unripe,011,5,9,0,-25.88504951332105,8,vertical
Unripe,011,6,33,0,27.621985239367618,12,vertical
Unripe,011,7,24,1,-18.912663047593327,8,both
Unripe,011,8,50,0,-12.5740576539772,16,vertical
Unripe,011,9,33,0,-28.726560263115786,1,vertical
Unripe,012,0,45,0,-25.608371265692348,18,vertical
Unripe,012,1,6,1,19.58740353229033,4,both
Unripe,012,2,32,0,12.010854522247143,17,both
Unripe,012,3,15,0,9.19696320650435,4,horizontal
Unripe,012,4,47,0,-21.293984775863095,13,both
Unripe,012,5,48,0,-26.420609243320833,17,vertical
Unripe,012,6,21,1,21.412740389200977,2,vertical
Unripe,012,7,48,1,20.27158802891092,0,both
Unripe,012,8,29,0,-17.90420370830242,11,vertical
Unripe,012,9,26,1,-19.42126204427673,10,horizontal
Unripe,013,0,38,0,0.8485221085895276,8,vertical
Unripe,013,1,3,1,19.364488402512826,14,horizontal
Unripe,013,2,0,1,-11.921251683488723,16,both
Unripe,013,3,46,1,7.743591880611085,11,horizontal
Unripe,013,4,20,1,27.15909487620859,4,vertical
Unripe,013,5,35,1,10.05112594100892,10,horizontal
Unripe,013,6,36,0,20.897417211305218,17,horizontal
Unripe,013,7,8,1,28.27537286817833,6,horizontal
Unripe,013,8,11,0,1.004310587165829,6,both
Unripe,013,9,42,1,0.5312423275859857,12,both
Unripe,014,0,43,0,4.816387467283164,3,horizontal
Unripe,014,1,15,0,23.858267645022885,14,both
Unripe,014,2,10,1,-8.059044000389942,12,vertical
Unripe,014,3,32,1,-0.054535740293822244,7,both
Unripe,014,4,14,0,-14.584687517552881,20,horizontal
Unripe,014,5,27,0,-26.830649763797563,14,both
Unripe,014,6,26,1,-28.914683093004868,7,both
Unripe,014,7,12,1,-23.502542558701997,16,horizontal
Unripe,014,8,1,1,19.50349353213673,15,both
Unripe,014,9,13,1,13.161661555780505,1,horizontal
Unripe,015,0,2,0,-19.437866350172726,10,vertical
Unripe,015,1,23,1,-1.8153510784066533,2,horizontal
Unripe,015,2,49,1,18.615875884800744,4,horizontal
Unripe,015,3,24,0,-25.104360037346755,17,both
Unripe,015,4,34,1,-16.023146790161725,17,vertical
Unripe,015,5,24,0,22.706298814097217,18,both
Unripe,015,6,44,0,29.48056670776989,9,vertical
Unripe,015,7,11,1,20.696306534984828,18,both
Unripe,015,8,8,1,3.8804472784718627,19,horizontal
Unripe,015,9,26,1,5.268470182034797,20,vertical
Unripe,016,0,39,0,-12.450931821036967,9,both
Unripe,016,1,41,0,-24.768372550964877,0,vertical
Unripe,016,2,44,1,-10.533577211277127,8,vertical
Unripe,016,3,2,0,-13.324147205224847,17,both
Unripe,016,4,0,1,-7.289069009985482,12,horizontal
Unripe,016,5,11,0,-10.236219045854174,8,horizontal
Unripe,016,6,24,1,-9.84160382655869,10,both
Unripe,016,7,37,1,18.33649726834075,6,both
Unripe,016,8,24,0,12.99272173545689,19,vertical
Unripe,016,9,8,1,14.445734137322262,18,both
Unripe,017,0,32,0,-24.35728193455419,19,vertical
Unripe,017,1,15,0,1.3556963699702465,7,horizontal
Unripe,017,2,34,1,-23.39304829292147,5,horizontal
Unripe,017,3,40,0,-25.43912111482583,4,horizontal
Unripe,017,4,47,0,-12.107935006996534,9,horizontal
Unripe,017,5,2,0,-9.192060063251425,10,both
Unripe,017,6,31,0,-16.522699427462115,15,both
Unripe,017,7,43,1,22.312989259930767,0,both
Unripe,017,8,33,0,-15.91241687471987,15,vertical
Unripe,017,9,33,1,8.536392244718591,11,horizontal
Unripe,018,0,31,1,-13.775256308251876,19,vertical
Unripe,018,1,28,1,-13.98371151162322,16,both
Unripe,018,2,5,1,-4.357222113175304,5,horizontal
Unripe,018,3,25,1,-20.666083599684498,7,horizontal
Unripe,018,4,30,1,-8.980967472228919,9,vertical
Unripe,018,5,8,0,4.546278544791171,9,both
Unripe,018,6,30,1,-19.85265202589889,2,horizontal
Unripe,018,7,4,0,-7.421117762015854,13,both
Unripe,018,8,18,0,12.013399004706223,19,horizontal
Unripe,018,9,13,0,-29.286719341594928,4,both
Unripe,019,0,47,1,20.339458375008498,1,horizontal
Unripe,019,1,29,1,-12.388408000253662,4,vertical
Unripe,019,2,22,1,26.33730767591576,18,vertical
Unripe,019,3,6,0,-4.738925947072481,1,both
Unripe,019,4,34,1,22.77115763480269,2,horizontal
Unripe,019,5,14,0,28.98805919063056,14,horizontal
Unripe,019,6,17,0,-25.406951794723263,1,both
Unripe,019,7,18,0,7.378396496677254,1,vertical
Unripe,019,8,21,0,-1.5718716312522538,18,vertical
Unripe,019,9,37,0,-9.666492243464816,19,horizontal
Unripe,020,0,17,0,2.543664681005737,7,vertical
Unripe,020,1,4,0,22.76225769403751,2,horizontal
Unripe,020,2,30,0,23.22367562585073,10,horizontal
Unripe,020,3,50,0,18.597394933717197,3,vertical
Unripe,020,4,21,0,0.24577756767520142,18,both
Unripe,020,5,22,1,-4.021308186436642,10,vertical
Unripe,020,6,36,1,-28.974605138435713,18,vertical
Unripe,020,7,24,0,10.022473561001739,10,horizontal
Unripe,020,8,10,0,-20.384526389005284,0,vertical
Unripe,020,9,42,0,2.176765336540271,9,both
Unripe,021,0,10,0,-8.053703288964044,0,vertical
Unripe,021,1,42,0,16.916743356014358,7,vertical
Unripe,021,2,6,0,-2.54385133826473,4,horizontal
Unripe,021,3,16,0,28.481565218746013,16,vertical
Unripe,021,4,30,0,4.679279171492865,19,both
Unripe,021,5,48,1,4.500500359821935,14,vertical
Unripe,021,6,13,1,-9.266536601880002,15,vertical
Unripe,021,7,3,1,-16.21254157056588,8,horizontal
Unripe,021,8,27,0,-7.205440499144128,19,horizontal
Unripe,021,9,33,1,-23.786718739568187,15,horizontal
Unripe,022,0,48,1,-16.01374208383313,12,both
Unripe,022,1,39,1,6.227773697827821,10,vertical
Unripe,022,2,0,0,22.48531178321744,17,both
Unripe,022,3,29,0,23.983070858347418,3,horizontal
Unripe,022,4,12,1,-27.844929722757684,7,both
Unripe,022,5,35,1,29.642454987710614,3,vertical
Unripe,022,6,23,0,14.82720843019787,0,both
Unripe,022,7,3,1,8.21022281992223,4,horizontal
Unripe,022,8,4,1,-13.712839035208592,6,horizontal
Unripe,022,9,31,1,-14.898830066699094,4,both
Unripe,023,0,22,0,4.218988370515788,13,both
Unripe,023,1,16,0,1.7343683988146381,1,both
Unripe,023,2,31,0,-4.335767949770844,20,vertical
Unripe,023,3,48,0,-17.221594180014066,6,both
Unripe,023,4,15,0,8.701010007245848,19,vertical
Unripe,023,5,35,0,10.40726036100569,8,vertical
Unripe,023,6,25,1,-19.333629242500955,14,both
Unripe,023,7,16,0,-14.292379781496436,2,horizontal
Unripe,023,8,11,1,2.327835986224848,10,horizontal
Unripe,023,9,45,0,-9.77342332827082,6,both
Unripe,024,0,44,1,-15.067256636995847,16,vertical
Unripe,024,1,32,0,16.168824918021663,0,both
Unripe,024,2,31,0,15.462456174618211,1,vertical
Unripe,024,3,33,1,3.4751616551390327,16,vertical
Unripe,024,4,6,0,-19.4723677074845,15,both
Unripe,024,5,22,1,-26.839665137164207,14,both
Unripe,024,6,6,0,24.91586772066225,16,vertical
Unripe,024,7,5,0,-28.07640225075657,2,horizontal
Unripe,024,8,38,0,4.934971303855832,9,horizontal
Unripe,024,9,45,0,-0.2607912099721581,7,both
Unripe,025,0,46,0,26.648143489389803,16,vertical
Unripe,025,1,45,1,-3.136541330073509,0,horizontal
Unripe,025,2,17,1,-5.704935516596247,7,both
Unripe,025,3,19,1,-18.910334425321125,13,horizontal
Unripe,025,4,5,0,-10.255184821426674,19,horizontal
Unripe,025,5,38,0,-8.805052286389202,14,vertical
Unripe,025,6,39,1,-5.229012119019458,16,vertical
Unripe,025,7,5,1,-12.02404280316101,17,both
Unripe,025,8,26,0,9.6234075308437,14,horizontal
Unripe,025,9,6,0,22.332755472615176,7,vertical
Unripe,026,0,37,0,-4.444511555234936,14,both
Unripe,026,1,16,1,2.77357280607432,5,both
Unripe,026,2,16,0,14.976243371919388,19,both
Unripe,026,3,40,0,18.370579647197097,15,both
Unripe,026,4,8,0,-10.088645231351002,2,both
Unripe,026,5,39,1,-24.154481729399308,13,both
Unripe,026,6,6,1,26.88576417579504,18,both
Unripe,026,7,49,0,13.8036603385843,16,vertical
Unripe,026,8,43,1,27.37328051198952,0,both
Unripe,026,9,46,1,27.830899732392936,7,vertical
Unripe,027,0,45,0,-26.222106854864954,7,horizontal
Unripe,027,1,24,0,-17.334737788266516,15,both
Unripe,027,2,21,0,18.8936417436775,11,horizontal
Unripe,027,3,24,1,16.021081044918695,16,horizontal
Unripe,027,4,3,0,27.240539427845285,3,both
Unripe,027,5,24,0,26.95241285641235,10,horizontal
Unripe,027,6,13,1,-29.433076944532136,10,vertical
Unripe,027,7,22,1,-4.5164765137279055,1,horizontal
Unripe,027,8,36,0,-12.188485471009677,17,both
Unripe,027,9,37,0,-26.784288696473123,0,both
Unripe,028,0,0,0,23.5591033376567,3,vertical
Unripe,028,1,31,0,-10.573783524056005,5,both
Unripe,028,2,18,0,-21.753951882359278,18,both
Unripe,028,3,47,1,-15.929497649901785,17,horizontal
Unripe,028,4,30,1,24.348009493730807,5,horizontal
Unripe,028,5,36,1,-7.079470998074928,12,vertical
Unripe,028,6,26,1,19.369928301714623,10,both
Unripe,028,7,7,1,0.013463405118201877,10,both
Unripe,028,8,20,1,-10.171569267563928,7,both
Unripe,028,9,40,1,-12.78157715212722,20,vertical
Unripe,029,0,25,0,-5.779388299816745,3,horizontal
Unripe,029,1,48,1,-9.41361073872902,13,horizontal
Unripe,029,2,39,0,-25.892535848597927,4,vertical
Unripe,029,3,44,1,24.37808973498919,5,horizontal
Unripe,029,4,24,0,21.92848081862897,13,horizontal
Unripe,029,5,50,0,14.624645760102766,4,horizontal
Unripe,029,6,2,0,10.779322345967081,0,vertical
Unripe,029,7,9,1,-7.317158814614647,7,horizontal
Unripe,029,8,31,0,-22.902327679856004,10,horizontal
Unripe,029,9,13,1,3.1932467788903125,10,vertical
Unripe,030,0,47,1,18.36347802267337,16,both
Unripe,030,1,2,1,4.637577589388762,16,both
Unripe,030,2,13,0,-19.14602336169566,2,horizontal
Unripe,030,3,3,1,-2.3126179574514687,5,vertical
Unripe,030,4,47,0,-2.996059504921927,8,vertical
Unripe,030,5,15,0,-29.870742577913347,0,both
Unripe,030,6,12,0,-3.5982539399535476,13,horizontal
Unripe,030,7,10,0,13.608017603089372,15,horizontal
Unripe,030,8,1,0,19.749361312053814,6,vertical
Unripe,030,9,21,0,-0.059221836689459906,0,vertical
Unripe,031,0,40,0,-11.123019538888482,3,horizontal
Unripe,031,1,12,0,26.04326208473418,9,vertical
Unripe,031,2,34,0,-21.037711773426473,11,horizontal
Unripe,031,3,41,1,-29.83057749374626,11,both
Unripe,031,4,38,1,23.72498028238659,15,both
Unripe,031,5,4,0,-12.899722885388393,8,both
Unripe,031,6,4,0,1.8006595591237193,15,horizontal
Unripe,031,7,15,0,-13.26195359257025,0,vertical
Unripe,031,8,5,0,-7.90791749532363,14,vertical
Unripe,031,9,11,1,-16.145208290758433,17,vertical
Unripe,032,0,30,1,26.64899365044286,20,vertical
Unripe,032,1,24,0,-16.888369062375737,4,horizontal
Unripe,032,2,32,0,-3.6848644467222726,9,horizontal
Unripe,032,3,48,0,-1.9239990598678425,3,horizontal
Unripe,032,4,15,1,-25.590061748742045,2,both
Unripe,032,5,25,0,-17.231598794813067,6,horizontal
Unripe,032,6,13,1,-25.122341927615217,1,vertical
Unripe,032,7,7,1,-6.119737409049449,15,horizontal
Unripe,032,8,26,0,24.427338684085868,2,horizontal
Unripe,032,9,26,1,-12.618293368584162,3,horizontal
Unripe,033,0,6,1,-15.806602645798375,9,vertical
Unripe,033,1,18,0,-0.31308717785062257,9,vertical
Unripe,033,2,16,1,-5.732097115296778,16,both
Unripe,033,3,34,1,-1.8604702742557855,18,both
Unripe,033,4,49,1,23.711132539295107,20,horizontal
Unripe,033,5,10,1,12.132785365732317,4,both
Unripe,033,6,12,1,-1.740790173170204,2,vertical
Unripe,033,7,17,1,23.007209706258003,11,vertical
Unripe,033,8,17,1,20.9780788144599,10,horizontal
Unripe,033,9,33,1,21.596067686331736,17,both
Unripe,034,0,19,0,16.44590116159106,10,vertical
Unripe,034,1,36,1,-25.017892009836924,20,both
Unripe,034,2,15,1,-18.153644232043305,0,both
Unripe,034,3,43,1,10.406817156620946,16,horizontal
Unripe,034,4,50,0,25.670615873842095,18,vertical
Unripe,034,5,50,1,-11.649489785488434,7,horizontal
Unripe,034,6,5,0,25.638011510583937,11,horizontal
Unripe,034,7,46,0,-22.34653076037126,10,vertical
Unripe,034,8,39,1,-19.539238044582454,6,both
Unripe,034,9,44,0,3.030754804456876,8,both
Unripe,035,0,10,1,7.656196807558182,9,horizontal
Unripe,035,1,37,1,-24.504405183690764,19,both
Unripe,035,2,8,1,-7.054806848615936,19,vertical
Unripe,035,3,42,1,5.200575334463203,1,both
Unripe,035,4,30,0,27.20455666687627,8,vertical
Unripe,035,5,43,0,-29.019479287437658,5,both
Unripe,035,6,19,0,24.5199488742348,11,vertical
Unripe,035,7,20,1,5.829797010077513,0,both
Unripe,035,8,50,0,-5.608027015677543,11,both
Unripe,035,9,20,1,21.559380642112323,8,vertical
Unripe,036,0,40,1,10.644158341166623,7,vertical
Unripe,036,1,9,1,27.66013269211217,18,vertical
Unripe,036,2,50,1,-6.4923550195806925,13,both
Unripe,036,3,0,1,-19.701020141948945,1,horizontal
